City_ID,Action_Name,Action_ID,Start Date (Date),End Date (Date),Costs (Number),Scope (String),Measure (Label),Short Description (Text)
Rome,Electric Bus Fleet Transition,A0839,2019/01,Ongoing,120,City-wide,Alternative Drive Systems and Sharing Offers,Progressive replacement of diesel buses with electric vehicles on major transit routes reducing emissions and noise pollution while improving air quality and contributing to climate neutrality goals.
Rome,Sustainable Urban Mobility Plan,A0840,2023/02,Ongoing,500,City-wide,Intelligent Traffic Control,Comprehensive strategic framework integrating all mobility aspects including traffic management systems public transport optimization and sustainable mode prioritization across 120 municipalities in metropolitan area covering 5300 square kilometers.
Rome,Green Corridors Development,A0841,2016/01,Ongoing,85,City-wide,Green Infrastructure (Carbon Sinks),Creation of green linear parks and ecological corridors along former railway lines and underutilized urban spaces increasing urban vegetation carbon sequestration and biodiversity while providing recreational areas.
Chicago,Red Line Extension Planning,A0842,2015/01,2025/12,5700,City-wide,Expansion of Public Local Transport,Major transit infrastructure project extending busiest rail line 5.5 miles from 95th to 130th Street with four new accessible stations improving connectivity for underserved Far South Side communities with significant federal investment.
Chicago,CTA Service Restoration,A0843,2020/01,2024/06,850,City-wide,Expansion of Public Local Transport,Complete restoration of bus and rail service to pre-pandemic levels across entire transit network ensuring reliable frequent service for growing ridership while supporting economic recovery and sustainable mobility goals.
Chicago,Divvy Bike Share Expansion,A0844,2013/06,2023/12,95,City-wide,Alternative Drive Systems and Sharing Offers,City-wide bicycle sharing system with thousands of bikes and hundreds of stations enabling residents and visitors to access affordable sustainable transportation for short trips integrated with transit network.
Chicago,Electric Bus Fleet Program,A0845,2019/01,Ongoing,450,City-wide,Alternative Drive Systems and Sharing Offers,Transition towards 100% electric CTA bus fleet with procurement and deployment of electric buses across routes reducing greenhouse gas emissions improving air quality and advancing climate action commitments.
Chicago,Protected Bike Lane Network,A0846,2011/01,2023/12,120,City-wide,Expansion of Bicycle Paths,Strategic development of protected bicycle infrastructure throughout city including separated lanes on major corridors connecting neighborhoods with downtown and key destinations improving cyclist safety and encouraging active transportation.
Chicago,Shared Streets Initiative,A0847,2020/04,2021/12,12,Medium (District/Corridor),Expansion of Bicycle Paths,Pandemic-era program converting select streets to prioritize pedestrians and cyclists with traffic calming measures demonstrating feasibility of people-centered street design across 55 corridors with strong public support.
Chicago,Vision Zero Safety Program,A0848,2017/01,Ongoing,85,City-wide,Expansion of Pedestrian Paths,Comprehensive traffic safety initiative implementing infrastructure improvements pedestrian crossings traffic calming and speed reduction measures aimed at eliminating traffic fatalities and serious injuries throughout the city.
Chicago,Access to Transit Projects,A0849,2020/01,2023/12,35,City-wide,Expansion of Pedestrian Paths,Regional program improving bicycle and pedestrian infrastructure near transit stations throughout northeastern Illinois enhancing first-mile last-mile connectivity and making sustainable transportation more accessible to diverse communities.
Chicago,Surface Transportation Program,A0850,2015/01,2024/12,894,City-wide,Expansion of Pedestrian Paths,Federal funding program supporting road bridge construction and modernization with nearly all projects incorporating bicycle pedestrian and ADA infrastructure improvements enhancing accessibility across metropolitan region.
Chicago,Green Infrastructure Plan,A0851,2014/01,Ongoing,180,City-wide,Green Infrastructure (Carbon Sinks),Strategic implementation of urban greening initiatives including street trees rain gardens and green stormwater infrastructure throughout neighborhoods improving air quality managing stormwater and increasing urban carbon sequestration.
Chicago,Climate Action Plan 2022,A0852,2008/01,Ongoing,425,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Comprehensive framework establishing emission reduction goals renewable energy transition targets and sustainable development policies promoting compact urban growth transit-oriented development and preservation of green spaces.
Fortaleza,BRT Corridor Network,A0853,2014/01,2018/12,280,City-wide,Expansion of Public Local Transport,Comprehensive bus rapid transit system with 108 kilometers of dedicated bus lanes refurbished terminals and integrated fare system connecting suburbs with city center dramatically reducing travel times and improving public transport efficiency.
Fortaleza,Cycling Infrastructure Program,A0854,2014/01,2023/12,145,City-wide,Expansion of Bicycle Paths,Massive expansion delivering 225 kilometers of cycling infrastructure throughout city including protected bike lanes paths and integration with public transport creating one of Brazil's most extensive urban cycling networks.
Fortaleza,Bike Share Integration,A0855,2014/01,Ongoing,18,City-wide,Alternative Drive Systems and Sharing Offers,City-subsidized bicycle sharing system integrated with public transport network with 70% cost coverage making service free for users including specialized Mini Bicicletar program for children promoting cycling as viable transport mode.
Fortaleza,Complete Streets Redesign,A0856,2014/01,2022/12,95,City-wide,Expansion of Pedestrian Paths,Implementation of equitable road space division prioritizing public transport cycling and walking with raised pedestrian crossings intersection redesigns and reduced speed limits improving safety and accessibility citywide.
Fortaleza,Road Safety Initiative,A0857,2014/01,2019/12,45,City-wide,Intelligent Traffic Control,Comprehensive mobility strategy with speed reduction interventions priority bus lanes cycling infrastructure and traffic calming measures reducing traffic fatalities from 14.66 to 9.71 per 100000 residents.
Fortaleza,E-Tricycle Recycling Program,A0858,2023/01,Ongoing,8,City-wide,Alternative Drive Systems and Sharing Offers,Innovative electric tricycle fleet for waste collection employing informal recyclers with GPS routing and battery-powered vehicles reducing emissions while improving recycling infrastructure and providing green jobs for vulnerable communities.
Fortaleza,Urban Greenways Development,A0859,2015/01,Ongoing,62,City-wide,Green Infrastructure (Carbon Sinks),Investment in linear parks greenways and urban forests along corridors and public spaces increasing vegetation cover improving air quality providing recreational areas and enhancing climate resilience through natural infrastructure.
Fortaleza,Transit-Oriented Development,A0860,2016/01,Ongoing,125,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Strategic planning promoting high-density mixed-use development around BRT stations and transit hubs concentrating growth along transport corridors reducing urban sprawl and encouraging sustainable travel patterns.
Fortaleza,Pedestrian Priority Zones,A0861,2017/01,2022/12,35,Medium (District/Corridor),Expansion of Pedestrian Paths,Designation of pedestrian-priority areas in central districts with widened sidewalks improved crossings street furniture and traffic restrictions creating safer more attractive walkable environments encouraging active mobility.
Fortaleza,Cycling Master Plan Implementation,A0862,2015/01,2023/12,75,City-wide,Expansion of Bicycle Paths,Strategic roadmap guiding systematic expansion of cycling network with dedicated routes connecting residential areas employment centers schools and transit stations supported by World Bank funding and parking fee reinvestment.
Fortaleza,Sustainable Transport Integration,A0863,2018/01,Ongoing,55,City-wide,Expansion of Public Local Transport,Integration of multiple transit modes including BRT buses bikes and future metro connections through unified fare payment systems and coordinated schedules improving accessibility and convenience for multimodal journeys.
Medellin,Metrocable Line K,A0864,2004/01,Ongoing,26,Medium (District/Corridor),Expansion of Public Local Transport,World's first urban cable car integrated with metro system connecting hillside informal settlements with city center reducing two-hour commutes to 30 minutes serving 30000 daily passengers with zero local emissions.
Medellin,Metrocable Line J,A0865,2008/01,Ongoing,47,Medium (District/Corridor),Expansion of Public Local Transport,Second aerial cable car line with four stations serving 315000 residents in 37 districts integrated with metro network using renewable energy from hydroelectric sources cutting travel times and improving accessibility for low-income communities.
Medellin,Metrocable Line L Arvi,A0866,2010/01,Ongoing,35,Medium (District/Corridor),Expansion of Public Local Transport,Tourist and recreational cable car line connecting city with Arvi Park ecological reserve providing sustainable access to green spaces while demonstrating environmental tourism potential and generating additional revenue for system expansion.
Medellin,Metrocable Line H,A0867,2016/01,Ongoing,52,Medium (District/Corridor),Expansion of Public Local Transport,Additional cable car connection serving western hillside communities integrated with tram and metro system further extending sustainable transit access to marginalized neighborhoods and reducing carbon emissions by thousands of tons annually.
Medellin,Tranvia Ayacucho Tram,A0868,2016/01,Ongoing,285,Medium (District/Corridor),Expansion of Public Local Transport,Modern tram system with rubber tires for steep terrain connecting Metrocable Line H with metro Line A using 12 trams providing frequent service on dedicated right-of-way enhancing integrated transit network.
